0.708571428571,0.725609756098,0.454545454545,0.952,0.1,0.823529411765,0.16393442623,125.0,50.0
0.828571428571,0.827160493827,0.846153846154,0.985294117647,0.282051282051,0.89932885906,0.423076923077,136.0,39.0
0.777142857143,0.787878787879,0.6,0.970149253731,0.146341463415,0.869565217391,0.235294117647,134.0,41.0
0.765714285714,0.785714285714,0.619047619048,0.937984496124,0.282608695652,0.855123674912,0.388059701493,129.0,46.0
0.695402298851,0.704819277108,0.5,0.96694214876,0.0754716981132,0.815331010453,0.131147540984,121.0,53.0
0.718390804598,0.7125,0.785714285714,0.974358974359,0.19298245614,0.823104693141,0.30985915493,117.0,57.0
0.787356321839,0.772151898734,0.9375,0.991869918699,0.294117647059,0.868327402135,0.44776119403,123.0,51.0
0.804597701149,0.812121212121,0.666666666667,0.978102189781,0.162162162162,0.887417218543,0.260869565217,137.0,37.0
0.798850574713,0.801282051282,0.777777777778,0.968992248062,0.311111111111,0.877192982456,0.444444444444,129.0,45.0
0.764367816092,0.778481012658,0.625,0.953488372093,0.222222222222,0.857142857143,0.327868852459,129.0,45.0
