0.754285714286,0.6,0.776223776224,0.681818181818,0.333333333333,0.909836065574,0.428571428571,0.428571428571,0.837735849057,0.526315789474,18.0,122.0,35.0
0.702857142857,0.785714285714,0.683333333333,0.731707317073,0.611111111111,0.854166666667,0.491803278689,0.6875,0.759259259259,0.588235294118,18.0,96.0,61.0
0.674285714286,0.882352941176,0.676691729323,0.52,0.441176470588,0.873786407767,0.342105263158,0.588235294118,0.762711864407,0.412698412698,34.0,103.0,38.0
0.72,0.785714285714,0.714285714286,0.714285714286,0.392857142857,0.904761904762,0.47619047619,0.52380952381,0.798319327731,0.571428571429,28.0,105.0,42.0
0.637931034483,0.75,0.642857142857,0.583333333333,0.290322580645,0.826530612245,0.466666666667,0.418604651163,0.723214285714,0.518518518519,31.0,98.0,45.0
0.666666666667,0.5,0.688888888889,0.64,0.4375,0.911764705882,0.285714285714,0.466666666667,0.784810126582,0.395061728395,16.0,102.0,56.0
0.672413793103,0.846153846154,0.666666666667,0.615384615385,0.354838709677,0.9,0.372093023256,0.5,0.765957446809,0.463768115942,31.0,100.0,43.0
0.666666666667,0.764705882353,0.647058823529,0.714285714286,0.52,0.897959183673,0.294117647059,0.619047619048,0.752136752137,0.416666666667,25.0,98.0,51.0
0.64367816092,0.772727272727,0.669421487603,0.451612903226,0.515151515152,0.835051546392,0.318181818182,0.618181818182,0.743119266055,0.373333333333,33.0,97.0,44.0
0.718390804598,0.941176470588,0.687022900763,0.730769230769,0.666666666667,0.918367346939,0.365384615385,0.780487804878,0.786026200873,0.487179487179,24.0,98.0,52.0
