1.21,1,1,0,1
1.65,1,1,0,2
1.47,5,5,4,3
1.67,2,2,1,3
1.25,2,2,2,3
2.38,2,2,0,3
1.75,1,1,3,2
1.95,5,5,1,2
1.86,2,2,0,3
1.21,2,2,2,3
1.05,4,4,2,2
1.46,1,1,1,2
1.05,2,2,1,2
1.15,1,1,0,2
1.15,1,1,0,2
2.31,0,0,0,1
2.36,2,2,1,2
1.15,1,1,0,2
1.19,0,0,1,1
2.1,1,1,1,1
1.56,1,1,2,1
1.22,0,0,2,1
1.71,2,2,3,2
1.78,1,1,2,1
1.86,3,3,1,2
1.39,2,2,2,2
1.47,4,4,2,3
1.26,2,2,2,2
1.61,2,2,1,2
0.8,1,1,4,2
1.41,1,1,1,2
1.26,2,2,2,2
1.36,2,2,0,1
1.34,8,8,0,3
1.63,1,1,1,1
1.55,2,2,0,2
2.3,1,1,1,2
1.4,2,2,0,1
1.57,6,6,2,2
1.33,1,1,1,3
1.77,1,1,0,3
1.61,4,4,0,3
1.41,1,1,1,2
1.77,0,0,0,1
1.65,1,1,0,2
1.98,3,3,2,3
1.35,3,3,3,2
1.39,2,2,1,3
1.28,1,1,0,2
2.3,1,1,1,2
1.48,2,2,3,1
1.26,1,1,6,1
1.39,2,2,1,2
0.96,2,2,1,2
1.39,1,1,0,2
1.44,1,1,0,2
1.12,1,1,2,2
2.25,2,2,0,1
1.82,1,1,1,2
1.65,1,1,0,2
1.38,2,2,2,2
1.71,2,2,3,2
1.89,1,1,0,2
1.35,3,3,3,2
1.19,0,0,1,1
0.7,1,1,1,2
2.26,2,2,1,3
2.02,2,2,2,2
1.56,2,2,2,2
0.88,1,1,3,2
1.57,0,0,3,1
1.05,3,3,1,3
0.8,1,1,4,2
1.65,1,1,0,2
1.46,1,1,1,2
1.54,1,1,1,1
1.31,2,2,3,2
0.77,1,1,1,2
1.52,2,2,2,2
1.36,7,7,0,2
1.15,2,2,1,2
1.16,3,3,1,2
1.31,1,1,0,2
1.44,4,4,0,2
2.13,1,1,1,2
0.8,1,1,4,2
0.8,1,1,4,2
0.47,2,2,1,3
0.8,1,1,4,2
0.8,1,1,4,2
0.8,1,1,4,2
1.15,1,1,0,2
1.15,1,1,0,2
1.28,0,0,1,1
0.8,1,1,4,2
1.73,1,1,1,2
0.8,1,1,4,2
1.39,2,2,1,2
0.8,1,1,4,2
1.19,3,3,3,3
1.65,1,1,0,2
0.08,1,1,1,3
1.53,4,4,3,3
1.81,2,2,1,3
1.71,2,2,0,3
0.8,1,1,4,2
0.8,1,1,4,2
0.8,1,1,4,2
0.96,2,2,1,2
0.8,1,1,4,2
0.8,1,1,4,2
0.8,1,1,4,2
0.8,1,1,4,2
0.8,1,1,4,2
1.07,2,2,1,1
0.8,1,1,4,2
0.8,1,1,4,2
1.38,2,2,2,3
0.8,1,1,4,2
0.47,2,2,1,3
1.33,1,1,2,3
0.8,1,1,4,2
0.8,1,1,4,2
1.15,1,1,0,2
1.1,2,2,3,2
1.51,3,3,3,3
1.19,0,0,1,1
0.8,1,1,4,2
1.83,2,2,1,2
0.96,2,2,1,2
0.8,1,1,4,2
1.55,3,3,2,1
0.8,1,1,4,2
1.55,3,3,2,1
1.65,1,1,0,2
0.8,1,1,4,2
1.07,2,2,3,1
0.8,1,1,4,2
0.8,1,1,4,2
0.96,2,2,1,2
0.8,1,1,4,2
0.8,1,1,4,2
0.8,1,1,4,2
0.8,1,1,4,2
0.8,1,1,4,2
1.6,1,1,1,2
1.65,1,1,0,2
1.52,2,2,3,2
0.99,3,3,6,2
1.02,1,1,1,2
1.5,1,1,4,1
0.8,1,1,4,2
0.8,1,1,4,2
0.8,1,1,4,2
1.62,4,4,2,2
1.57,1,1,2,2
2.11,1,1,1,2
1.07,3,3,3,3
1.15,2,2,1,2
0.8,1,1,4,2
1.07,2,2,3,1
1.07,2,2,3,2
1.43,4,4,1,3
0.8,1,1,4,2
1.28,1,1,0,2
0.8,1,1,4,2
1.18,1,1,1,3
1.63,5,5,2,3
1.99,3,3,1,3
1.14,2,2,1,3
0.8,1,1,4,2
1.53,3,3,2,2
0.96,2,2,1,2
1.18,3,3,1,2
1.07,2,2,3,2
1.02,1,1,1,2
0.85,1,1,4,2
0.8,1,1,4,2
1.07,2,2,3,2
0.8,1,1,4,2
2.31,1,1,0,2
1.65,2,2,2,2
0.8,1,1,4,2
0.8,1,1,4,2
1.19,0,0,1,1
0.8,1,1,4,2
1.34,1,1,1,2
0.8,1,1,4,2
1.54,2,2,1,2
1.39,2,2,2,2
1.12,1,1,2,2
1.82,2,2,1,3
1.17,2,2,1,2
1.07,2,2,3,1
0.8,1,1,4,2
1.18,1,1,1,2
1.43,4,4,1,3
0.8,1,1,4,2
1.86,1,1,1,2
0.8,1,1,4,2
0.8,1,1,4,2
1.61,2,2,1,2
1.22,2,2,1,2
1.03,2,2,3,3
1.15,1,1,0,2
1.39,2,2,2,2
0.8,1,1,4,2
1.25,2,2,4,2
1.59,1,1,1,2
1.04,2,2,1,2
1.82,1,1,0,2
0.8,1,1,4,2
0.1,1,1,1,2
1.46,1,1,1,2
0.8,1,1,4,2
1.57,1,1,2,2
1.15,1,1,0,2
1.07,2,2,3,1
1.74,1,1,3,2
1.07,2,2,3,1
0.74,1,1,3,2
1.66,0,0,1,1
1.24,1,1,3,2
1.24,1,1,0,2
1.32,2,2,2,3
2.68,1,1,1,1
1.43,1,1,1,2
1.69,5,5,0,3
1.78,1,1,0,2
1.23,2,2,1,2
0.96,2,2,1,2
1.38,3,3,1,2
0.6,2,2,1,2
1.43,4,4,1,3
0.8,1,1,4,2
1.65,1,1,0,2
1.77,3,3,2,3
1.3,4,4,2,3
0.8,1,1,4,2
1.67,3,3,2,2
0.15,1,1,0,2
1.05,3,3,1,2
1.43,4,4,1,3
0.8,1,1,4,2
1.12,1,1,2,2
0.8,1,1,4,2
0.8,1,1,4,2
1.58,1,1,1,1
1.47,0,0,1,1
1.43,4,4,1,3
0.96,2,2,1,2
1.65,1,1,0,2
1.82,3,3,1,2
0.47,2,2,1,3
0.79,2,2,1,3
0.8,1,1,4,2
0.8,1,1,4,2
0.8,1,1,4,2
0.8,1,1,4,2
1.51,1,1,0,2
1.02,1,1,1,2
1.81,2,2,0,3
1.46,1,1,1,2
1.43,4,4,1,3
1.46,1,1,1,2
1.81,0,0,1,2
1.75,3,3,0,3
1.51,0,0,3,1
0.8,1,1,4,2
1.21,0,0,2,1
2.55,0,0,0,1
1.15,1,1,0,2
1.46,1,1,1,2
0.8,1,1,4,2
0.47,2,2,1,3
1.47,1,1,4,2
1.15,1,1,0,2
1.01,1,1,0,2
1.01,1,1,0,2
0.8,1,1,4,2
1.88,0,0,2,1
1.75,4,4,4,3
1.15,1,1,0,2
0.87,2,2,0,2
1.13,2,2,1,2
1.15,1,1,0,2
1.79,1,1,0,1
1.19,2,2,3,2
1.51,3,3,2,2
1.45,2,2,2,2
1.51,1,1,0,2
1.07,2,2,3,1
0.8,1,1,4,2
1.04,1,1,1,1
1.15,1,1,0,2
1.51,1,1,0,1
1.49,2,2,2,2
1.32,0,0,1,1
1.61,3,3,1,2
0.96,2,2,1,2
0.8,1,1,4,2
1.71,1,1,0,2
1.15,1,1,0,2
1.01,1,1,0,2
1.25,2,2,4,2
0.96,2,2,1,2
1.16,2,2,1,3
1.07,2,2,3,1
1.07,2,2,3,1
2.32,1,1,0,1
0.8,1,1,4,2
1.61,3,3,1,2
1.79,1,1,1,2
1.86,1,1,2,2
0.8,1,1,4,2
1.31,1,1,2,1
0.8,1,1,4,2
1.14,2,2,0,3
1.99,1,1,0,2
1.16,1,1,0,2
1.58,2,2,3,2
1.73,2,2,0,2
0.61,1,1,1,3
0.8,1,1,4,2
1.01,1,1,0,2
1.15,1,1,0,2
1.36,1,1,4,2
1.53,1,1,2,2
0.59,3,3,1,3
1.75,4,4,4,3
1.52,1,1,2,2
1.51,1,1,0,2
1.87,3,3,0,3
1.02,1,1,1,2
1.13,2,2,1,2
1.52,3,3,1,3
0.8,1,1,4,2
0.93,1,1,1,3
1.16,2,2,1,3
0.62,3,3,1,3
1.07,2,2,3,1
1.01,1,1,0,2
2.32,1,1,0,2
1.31,1,1,1,2
1.45,1,1,1,2
1.92,4,4,1,3
1.15,1,1,0,2
1.22,2,2,1,2
1.45,3,3,1,2
0.99,3,3,2,3
0.93,1,1,1,3
2.11,1,1,0,2
1.24,3,3,2,3
0.1,1,1,1,3
2.25,2,2,0,1
1.07,2,2,3,1
0.82,1,1,1,2
1.44,1,1,3,2
1.01,1,1,0,2
1.78,1,1,0,2
0.95,1,1,0,2
1.0,1,1,2,1
1.57,1,1,2,2
1.53,1,1,0,1
1.59,3,3,0,3
1.3,3,3,1,2
1.32,3,3,1,3
1.47,2,2,1,2
1.98,1,1,0,2
1.15,1,1,0,2
0.95,1,1,0,2
1.51,1,1,2,2
1.73,2,2,0,2
1.1,1,1,1,2
1.39,2,2,1,2
0.99,3,3,2,3
0.93,1,1,1,2
1.18,3,3,1,2
0.93,1,1,1,2
1.33,2,2,1,2
1.16,1,1,1,2
0.15,1,1,0,2
1.38,4,4,2,3
1.86,3,3,0,3
1.84,1,1,0,2
1.15,1,1,0,2
0.97,1,1,2,3
1.16,1,1,1,3
1.48,1,1,6,2
0.95,2,2,0,2
0.46,1,1,0,2
1.25,2,2,4,2
1.15,1,1,0,2
1.99,4,4,0,2
1.15,1,1,0,2
1.77,3,3,1,2
1.07,2,2,3,1
1.32,0,0,1,1
1.85,0,0,2,1
0.9,2,2,1,2
0.8,1,1,4,2
1.74,4,4,1,3
0.72,1,1,1,3
1.45,1,1,1,1
1.07,2,2,3,1
2.13,2,2,1,2
1.56,1,1,0,2
1.28,1,1,1,2
0.56,0,0,1,2
1.53,1,1,1,2
1.48,1,1,2,2
1.53,1,1,1,2
1.82,2,2,1,2
1.07,2,2,3,1
1.57,1,1,2,1
1.51,1,1,1,2
1.91,1,1,0,2
0.92,2,2,1,3
1.01,1,1,0,2
2.26,1,1,1,1
2.02,2,2,1,2
1.14,2,2,1,2
1.48,0,0,0,1
0.96,2,2,1,2
0.9,2,2,1,3
0.8,1,1,4,2
1.78,2,2,1,2
1.85,0,0,3,1
1.53,1,1,1,2
1.16,2,2,1,3
1.59,1,1,1,2
0.99,1,1,1,2
0.38,3,3,1,3
1.82,2,2,7,3
1.82,1,1,2,2
1.02,1,1,1,2
1.48,2,2,3,1
1.51,3,3,2,3
0.8,1,1,4,2
1.77,2,2,0,2
0.8,1,1,4,2
1.15,1,1,0,2
1.61,1,1,2,2
2.76,6,6,0,3
1.39,1,1,1,2
0.61,1,1,1,2
1.01,1,1,0,2
1.21,2,2,2,3
0.8,1,1,4,2
2.2,3,3,1,2
1.3,1,1,1,2
1.38,1,1,2,2
1.38,1,1,1,3
1.79,2,2,2,3
1.39,2,2,1,3
2.61,3,3,0,3
1.59,2,2,1,2
1.33,0,0,1,1
1.51,1,1,0,2
0.92,2,2,1,2
1.91,2,2,0,3
0.8,1,1,4,2
1.93,3,3,3,2
0.99,3,3,2,3
1.15,1,1,0,2
1.07,1,1,4,2
1.46,2,2,1,2
1.16,1,1,1,2
1.31,1,1,0,2
1.61,1,1,1,2
0.8,1,1,4,2
1.12,1,1,2,3
1.65,1,1,1,2
1.4,1,1,1,2
1.48,2,2,1,2
0.8,1,1,4,2
1.08,1,1,1,2
1.53,1,1,2,2
1.82,1,1,3,3
1.53,1,1,0,2
1.14,4,4,2,3
1.54,3,3,0,3
1.41,4,4,4,3
1.72,2,2,1,2
0.96,2,2,1,2
0.47,1,1,2,2
0.61,1,1,1,2
1.82,1,1,1,3
0.8,1,1,4,2
1.15,1,1,0,2
1.53,1,1,1,2
1.66,3,3,1,2
1.15,1,1,0,2
1.58,1,1,1,2
1.98,1,1,1,1
1.21,2,2,1,3
1.29,1,1,4,2
1.28,1,1,2,2
1.14,4,4,2,3
1.4,1,1,1,2
2.41,4,4,1,3
1.37,3,3,2,2
1.74,6,6,0,3
1.01,1,1,0,2
1.51,1,1,0,3
1.74,2,2,2,2
1.72,2,2,1,2
1.72,2,2,1,2
0.8,1,1,4,2
1.7,2,2,1,2
2.08,1,1,1,2
1.32,5,5,3,3
1.29,1,1,4,2
2.1,4,4,0,2
1.72,2,2,1,2
0.93,1,1,1,3
1.19,0,0,1,1
1.52,1,1,3,2
1.74,1,1,2,2
1.71,0,0,0,3
1.15,3,3,1,2
1.48,1,1,2,2
1.44,0,0,5,1
1.36,1,1,0,2
1.61,1,1,2,2
1.53,1,1,1,2
0.8,1,1,4,2
0.95,1,1,0,2
0.98,2,2,0,3
1.62,1,1,0,1
2.43,3,3,2,3
0.96,2,2,1,2
1.55,2,2,0,2
1.61,3,3,2,2
1.82,1,1,1,1
1.36,2,2,2,3
0.89,2,2,2,3
1.61,1,1,2,2
1.52,2,2,2,2
1.15,1,1,0,2
1.83,2,2,2,2
2.68,2,2,1,3
1.18,3,3,1,2
1.93,0,0,0,1
1.54,3,3,0,3
0.68,1,1,1,3
1.43,4,4,1,3
1.55,1,1,0,2
1.76,1,1,3,2
0.96,2,2,1,2
1.45,3,3,2,2
1.66,3,3,0,2
2.12,0,0,1,1
0.8,1,1,4,2
1.25,2,2,1,2
1.61,1,1,2,2
1.0,1,1,1,2
1.01,1,1,0,2
1.68,1,1,3,2
1.07,2,2,3,1
1.01,1,1,0,2
1.23,1,1,1,2
2.13,1,1,0,2
1.73,0,0,2,1
1.52,2,2,3,3
1.25,3,3,0,2
1.53,2,2,1,2
0.86,2,2,1,3
1.53,2,2,1,2
1.17,1,1,2,2
2.42,2,2,4,2
1.38,3,3,1,3
1.46,3,3,4,2
0.96,2,2,1,2
1.73,1,1,2,2
1.01,1,1,0,2
1.16,2,2,2,2
1.8,2,2,1,2
1.01,1,1,0,2
1.76,3,3,2,2
1.39,2,2,1,2
2.06,1,1,0,1
1.76,1,1,0,1
2.3,1,1,0,2
1.95,1,1,0,2
1.42,1,1,3,2
0.96,2,2,1,2
1.52,1,1,0,2
1.53,1,1,1,2
0.8,1,1,4,2
0.97,1,1,0,2
1.72,1,1,2,2
1.92,4,4,2,3
2.13,1,1,0,2
1.68,1,1,2,2
1.01,1,1,0,2
1.4,1,1,3,2
1.77,3,3,2,2
1.72,2,2,2,2
1.87,2,2,0,2
1.8,1,1,0,2
1.61,1,1,2,2
1.36,0,0,1,1
0.83,1,1,2,2
2.03,4,4,1,3
1.74,1,1,1,2
1.7,2,2,1,1
1.01,1,1,0,2
1.54,2,2,1,2
1.38,1,1,1,3
1.15,1,1,0,2
1.77,2,2,1,2
1.17,0,0,3,1
2.05,1,1,0,2
1.88,1,1,1,2
2.08,1,1,1,2
1.43,2,2,1,2
1.6,1,1,0,2
0.65,1,1,2,3
1.15,1,1,0,2
1.74,1,1,1,2
0.8,1,1,4,2
1.76,1,1,2,2
1.43,1,1,0,2
1.39,1,1,5,2
1.15,1,1,0,2
0.96,2,2,1,2
1.2,1,1,4,2
1.44,1,1,1,2
1.66,3,3,1,3
1.74,1,1,2,2
0.8,0,0,1,1
1.27,2,2,7,2
1.36,1,1,1,2
0.86,1,1,1,2
1.62,4,4,2,3
1.6,2,2,1,2
1.7,1,1,0,2
0.71,1,1,0,2
1.21,1,1,1,2
1.18,1,1,1,2
1.0,1,1,1,2
1.74,2,2,1,2
1.65,1,1,2,2
1.7,1,1,0,2
2.42,1,1,0,2
1.75,1,1,1,1
1.3,2,2,0,2
1.63,1,1,1,2
2.13,2,2,0,2
2.23,2,2,1,2
1.65,1,1,0,1
1.71,2,2,0,2
1.33,1,1,1,2
1.83,3,3,0,2
1.41,1,1,3,2
1.27,1,1,1,1
1.52,1,1,0,2
2.13,2,2,0,2
1.13,1,1,0,2
1.4,1,1,0,2
2.13,2,2,0,2
0.93,1,1,1,1
2.35,5,5,2,2
1.05,1,1,2,2
1.04,1,1,1,2
1.85,3,3,1,2
1.5,5,5,1,3
0.95,1,1,0,1
2.27,1,1,1,1
1.35,1,1,2,1
0.47,1,1,1,2
1.84,1,1,1,2
1.1,1,1,1,2
2.3,1,1,0,1
0.71,1,1,0,2
1.52,1,1,3,1
2.21,1,1,0,2
1.59,1,1,0,1
1.83,1,1,4,1
1.45,3,3,1,2
1.27,1,1,3,2
1.71,1,1,0,2
1.71,1,1,0,2
1.68,1,1,2,1
1.32,1,1,2,2
1.81,1,1,1,1
1.32,1,1,2,1
1.55,2,2,2,1
2.16,5,5,0,3
2.01,2,2,2,2
1.6,1,1,3,2
0.65,2,2,0,2
2.41,1,1,3,2
1.26,1,1,1,1
1.59,1,1,0,2
1.71,1,1,0,2
0.76,1,1,1,2
1.84,2,2,1,3
1.25,1,1,0,2
2.26,1,1,1,2
1.38,3,3,0,2
1.63,1,1,1,1
1.83,1,1,0,2
0.87,3,3,1,3
1.42,1,1,1,2
1.45,3,3,1,2
1.43,1,1,2,1
1.71,1,1,0,2
1.22,2,2,0,2
1.76,1,1,0,1
1.71,1,1,0,2
2.05,1,1,0,2
0.39,1,1,0,2
1.98,2,2,0,2
1.3,4,4,4,3
1.75,1,1,0,2
1.42,1,1,1,1
1.48,2,2,0,2
2.07,0,0,1,2
1.35,2,2,0,2
1.14,2,2,0,2
1.5,2,2,3,2
1.66,4,4,1,3
1.24,3,3,2,3
1.38,3,3,0,2
1.54,1,1,0,1
1.37,1,1,0,1
1.0,1,1,1,2
1.71,1,1,0,2
1.06,1,1,1,2
1.45,1,1,0,2
0.78,2,2,4,3
1.71,0,0,2,1
2.12,1,1,2,3
1.76,1,1,0,2
1.62,1,1,1,2
1.14,1,1,1,2
1.71,1,1,0,2
1.61,4,4,1,3
1.68,2,2,2,2
2.35,2,2,1,2
1.97,1,1,2,2
2.11,1,1,2,1
1.65,1,1,2,1
1.66,2,2,1,2
1.72,2,2,1,2
1.81,2,2,0,2
1.33,1,1,0,2
1.24,1,1,0,2
1.51,1,1,1,2
1.81,2,2,1,2
2.07,1,1,0,1
1.63,1,1,0,1
1.65,1,1,3,2
1.11,1,1,0,2
1.3,2,2,1,2
1.67,1,1,0,2
1.38,0,0,0,1
1.37,1,1,0,1
1.19,1,1,0,2
1.61,2,2,1,1
0.71,1,1,0,2
1.29,1,1,2,2
1.33,1,1,0,1
2.04,1,1,1,2
1.06,2,2,1,3
1.23,2,2,0,2
1.38,1,1,1,2
1.33,1,1,2,2
2.05,1,1,1,2
1.75,1,1,0,1
1.36,1,1,1,1
1.72,1,1,2,1
1.91,1,1,0,2
1.86,0,0,2,1
1.33,1,1,0,1
0.67,2,2,2,2
1.1,2,2,2,2
1.69,2,2,0,2
1.86,2,2,1,2
1.18,1,1,6,2
2.35,2,2,3,2
1.14,1,1,0,1
1.88,4,4,2,3
0.9,1,1,5,1
1.55,2,2,0,1
1.17,2,2,2,3
1.71,2,2,1,2
1.47,4,4,0,3
1.78,1,1,1,1
1.6,1,1,0,2
1.11,1,1,0,2
1.25,4,4,5,2
1.82,2,2,0,2
1.87,1,1,0,2
1.55,1,1,1,2
1.52,1,1,1,2
2.19,4,4,1,3
2.12,1,1,1,2
1.02,0,0,0,1
1.3,2,2,2,2
1.71,1,1,0,2
1.77,0,0,0,2
0.64,1,1,1,3
1.57,1,1,0,1
1.25,1,1,1,1
1.86,3,3,2,3
1.69,2,2,0,2
2.07,1,1,1,2
2.06,1,1,1,2
1.77,1,1,0,2
1.58,1,1,1,2
1.63,2,2,0,2
1.11,1,1,0,2
1.71,1,1,0,2
1.12,1,1,1,2
1.1,3,3,1,2
1.88,1,1,2,2
1.67,2,2,1,2
0.93,1,1,1,2
1.58,2,2,1,2
0.71,1,1,0,2
1.82,0,0,1,1
1.61,2,2,1,2
1.46,1,1,1,1
1.17,1,1,5,2
1.7,0,0,0,1
1.6,1,1,0,1
2.29,2,2,3,2
1.3,2,2,0,2
2.12,0,0,0,1
1.73,1,1,0,2
1.56,1,1,1,2
0.27,1,1,1,3
1.8,2,2,3,3
1.91,1,1,1,2
0.39,1,1,0,2
2.02,1,1,1,2
1.57,1,1,1,2
1.33,1,1,2,2
2.28,1,1,1,2
0.97,1,1,1,2
1.95,0,0,0,1
0.92,1,1,1,2
1.44,1,1,0,2
1.51,1,1,1,2
1.53,2,2,2,2
1.29,1,1,4,2
1.34,1,1,0,2
1.37,1,1,1,2
1.21,1,1,1,3
0.71,1,1,0,2
1.69,1,1,1,2
1.82,1,1,0,2
2.03,2,2,0,2
1.25,1,1,0,1
1.79,2,2,1,2
2.28,1,1,2,1
2.2,1,1,0,2
1.08,1,1,0,2
1.95,1,1,1,2
1.35,2,2,1,3
1.55,0,0,1,1
0.92,1,1,1,2
2.25,2,2,1,2
2.08,3,3,3,3
1.48,3,3,2,2
1.17,1,1,0,2
1.61,3,3,3,2
1.53,1,1,0,2
1.27,3,3,2,2
0.85,1,1,1,2
1.73,1,1,0,2
1.92,3,3,1,2
2.23,1,1,3,2
2.33,2,2,2,2
1.47,1,1,0,2
1.48,2,2,2,2
1.33,2,2,0,2
0.92,1,1,1,3
1.15,2,2,1,2
1.51,2,2,1,2
1.74,1,1,2,2
1.97,1,1,2,2
1.08,1,1,4,1
1.42,1,1,0,1
2.03,1,1,1,2
1.32,2,2,2,2
1.54,1,1,1,2
1.38,3,3,1,2
1.66,5,5,3,2
1.79,1,1,0,2
0.44,1,1,1,2
1.39,2,2,0,2
1.4,1,1,0,2
1.22,2,2,0,2
2.72,2,2,1,2
1.7,0,0,0,2
0.86,1,1,1,2
1.46,1,1,0,2
1.02,1,1,0,2
2.01,1,1,1,2
1.48,2,2,2,2
1.37,1,1,0,2
1.75,2,2,0,3
2.0,2,2,2,2
1.93,3,3,0,2
2.03,2,2,0,2
1.86,2,2,0,2
1.76,1,1,2,3
1.66,3,3,0,3
1.45,2,2,2,2
1.83,2,2,1,3
1.52,1,1,2,2
1.83,2,2,3,2
1.45,1,1,0,2
2.3,1,1,0,2
1.31,1,1,2,2
1.51,1,1,1,1
1.21,1,1,1,3
1.64,1,1,1,2
2.17,2,2,0,2
1.16,3,3,1,2
1.2,2,2,1,1
1.28,2,2,2,1
1.81,1,1,1,2
0.71,1,1,0,2
1.63,1,1,2,2
2.31,2,2,2,2
1.04,1,1,1,3
1.89,1,1,1,2
1.43,1,1,1,2
1.38,2,2,1,2
1.39,2,2,1,2
1.7,2,2,0,2
2.12,1,1,3,2
1.43,1,1,0,2
1.62,1,1,2,3
0.94,2,2,2,2
1.93,3,3,1,2
0.71,1,1,0,2
0.94,1,1,1,2
1.3,2,2,1,2
1.62,1,1,1,2
1.26,2,2,1,2
1.16,3,3,1,2
1.08,1,1,3,2
1.68,1,1,1,2
1.51,1,1,1,2
1.63,1,1,0,2
2.0,1,1,1,2
1.58,2,2,0,2
1.13,1,1,0,2
1.75,2,2,0,2
0.44,1,1,1,2
2.1,1,1,0,2
2.03,1,1,0,2
1.18,2,2,1,2
1.25,1,1,0,2
1.23,1,1,2,3
1.7,1,1,2,2
1.27,1,1,1,2
1.26,1,1,1,2
1.05,4,4,2,3
1.91,1,1,0,2
2.25,2,2,1,3
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
1.38,0,0,0,1
0.92,1,1,1,3
1.81,2,2,1,2
0.71,1,1,2,2
2.11,1,1,2,3
1.34,1,1,0,2
1.68,3,3,3,2
1.53,3,3,1,2
0.86,1,1,0,2
2.72,0,0,0,3
1.09,1,1,6,2
2.4,1,1,1,2
1.91,2,2,2,2
1.21,1,1,1,2
0.72,1,1,1,2
0.71,1,1,0,2
1.64,1,1,3,2
1.45,2,2,1,3
1.98,3,3,1,3
1.48,2,2,1,2
2.03,1,1,2,2
2.06,1,1,2,2
2.48,2,2,1,2
1.13,1,1,0,2
1.57,1,1,1,2
1.14,2,2,4,3
1.38,1,1,2,3
1.77,2,2,1,3
1.63,3,3,2,3
0.71,1,1,0,2
2.03,1,1,2,2
1.41,3,3,3,3
1.73,2,2,3,2
0.97,3,3,2,2
1.47,3,3,0,2
1.64,1,1,1,2
1.83,1,1,1,2
1.46,1,1,0,2
1.53,1,1,4,2
1.57,2,2,1,2
1.67,3,3,0,2
1.35,1,1,3,1
1.08,1,1,1,2
1.68,1,1,3,2
1.24,0,0,1,2
0.71,1,1,0,2
1.61,1,1,0,1
1.26,2,2,3,2
2.32,3,3,1,2
2.07,0,0,0,1
2.09,1,1,0,2
1.4,1,1,0,1
1.68,2,2,0,2
1.84,1,1,0,2
0.52,1,1,2,2
1.76,2,2,4,2
1.91,1,1,0,2
1.61,2,2,1,1
1.86,2,2,2,1
1.66,3,3,0,2
2.43,4,4,2,2
0.71,1,1,0,2
1.62,1,1,1,2
1.71,1,1,0,2
1.35,1,1,1,2
2.05,3,3,1,3
1.92,2,2,2,2
1.51,1,1,1,2
0.6,3,3,0,3
1.65,1,1,0,2
1.74,1,1,0,1
1.27,1,1,2,2
1.47,1,1,0,2
1.9,2,2,0,2
1.25,4,4,5,2
1.52,1,1,2,2
0.46,1,1,2,2
2.03,0,0,2,1
2.08,1,1,1,1
1.57,6,6,2,2
1.61,4,4,0,3
