0.76,0.756097560976,0.818181818182,0.984126984127,0.183673469388,0.855172413793,0.3,126.0,49.0,124-2-40-9
0.834285714286,0.838323353293,0.75,0.985915492958,0.181818181818,0.906148867314,0.292682926829,142.0,33.0,140-2-27-6
0.782857142857,0.795031055901,0.642857142857,0.962406015038,0.214285714286,0.87074829932,0.321428571429,133.0,42.0,128-5-33-9
0.782857142857,0.80625,0.533333333333,0.948529411765,0.205128205128,0.871621621622,0.296296296296,136.0,39.0,129-7-31-8
0.764367816092,0.785714285714,0.6,0.937984496124,0.266666666667,0.855123674912,0.369230769231,129.0,45.0,121-8-33-12
0.758620689655,0.766871165644,0.636363636364,0.968992248062,0.155555555556,0.856164383562,0.25,129.0,45.0,125-4-38-7
0.747126436782,0.744827586207,0.758620689655,0.939130434783,0.372881355932,0.830769230769,0.5,115.0,59.0,108-7-37-22
0.798850574713,0.776315789474,0.954545454545,0.991596638655,0.381818181818,0.870848708487,0.545454545455,119.0,55.0,118-1-34-21
0.781609195402,0.792452830189,0.666666666667,0.961832061069,0.232558139535,0.868965517241,0.344827586207,131.0,43.0,126-5-33-10
0.718390804598,0.715189873418,0.75,0.965811965812,0.210526315789,0.821818181818,0.328767123288,117.0,57.0,113-4-45-12
