0.655422,0.810556,0.653915,0.622493,0.279426,0.913007,0.309421
0.651347,0.802287,0.651537,0.606468,0.274991,0.909295,0.302419
0.660516,0.820037,0.657564,0.618902,0.281729,0.911432,0.326075
0.659376,0.806364,0.657476,0.650491,0.277693,0.915422,0.324431
0.658269,0.83028,0.656003,0.630664,0.286673,0.915261,0.306625
0.653084,0.814957,0.651938,0.618877,0.281807,0.908565,0.305212
0.65708,0.811944,0.656087,0.623009,0.277823,0.910143,0.323702
0.656516,0.793687,0.655906,0.618387,0.269067,0.907594,0.323219
0.658821,0.817803,0.657786,0.608688,0.27738,0.908786,0.327073
0.655399,0.811058,0.655782,0.604833,0.288841,0.910066,0.308256
0.664,0.807273,0.662602,0.634799,0.294073,0.90935,0.346818
0.664588,0.83219,0.662515,0.63379,0.292924,0.909367,0.340788
0.660046,0.809293,0.658494,0.620451,0.291219,0.911893,0.323358
0.658286,0.78904,0.657218,0.619772,0.280183,0.911994,0.325958
0.651346,0.802955,0.651438,0.608386,0.272409,0.910226,0.295945
0.661107,0.787248,0.658174,0.634217,0.283318,0.915275,0.319779
0.661159,0.814202,0.659777,0.633796,0.269492,0.911867,0.334477
0.654828,0.800317,0.653357,0.6085,0.275339,0.911552,0.299225
0.660578,0.813965,0.658467,0.611896,0.283419,0.911694,0.320439
0.656575,0.814632,0.656042,0.612741,0.285797,0.911186,0.315039
0.660571,0.786136,0.65993,0.635441,0.274537,0.910219,0.337964
0.661143,0.795823,0.659311,0.642925,0.279051,0.918502,0.322148
0.664059,0.805433,0.660823,0.628267,0.291541,0.914403,0.344624
0.662243,0.814231,0.658514,0.638769,0.280752,0.91731,0.322512
0.65711,0.827228,0.656078,0.607343,0.278169,0.908584,0.318025
0.657711,0.79005,0.656857,0.635244,0.281058,0.912625,0.316623
0.661192,0.821851,0.658854,0.616435,0.292725,0.906927,0.32841
0.662263,0.805484,0.657768,0.627102,0.270628,0.919557,0.320882
0.655343,0.803769,0.656367,0.603458,0.27921,0.909913,0.320338
0.657133,0.781483,0.656892,0.609499,0.27599,0.906772,0.321741
