0.68,0.846153846154,0.657534246575,0.75,0.44,0.950495049505,0.244897959184,0.578947368421,0.777327935223,0.369230769231,25.0,101.0,49.0,11-14-0-1-96-4-1-36-12
0.64,0.8,0.639705882353,0.586206896552,0.32,0.878787878788,0.333333333333,0.457142857143,0.740425531915,0.425,25.0,99.0,51.0,8-15-2-2-87-10-0-34-17
0.714285714286,0.733333333333,0.695035460993,0.842105263158,0.44,0.95145631068,0.340425531915,0.55,0.803278688525,0.484848484848,25.0,103.0,47.0,11-14-0-2-98-3-2-29-16
0.622857142857,0.833333333333,0.609271523179,0.583333333333,0.333333333333,0.948453608247,0.145833333333,0.47619047619,0.741935483871,0.233333333333,30.0,97.0,48.0,10-19-1-1-92-4-1-40-7
0.586206896552,0.818181818182,0.556338028169,0.666666666667,0.321428571429,0.897727272727,0.241379310345,0.461538461538,0.686956521739,0.354430379747,28.0,88.0,58.0,9-19-0-2-79-7-0-44-14
0.712643678161,0.9,0.699346405229,0.727272727273,0.321428571429,0.963963963964,0.228571428571,0.473684210526,0.810606060606,0.347826086957,28.0,111.0,35.0,9-19-0-1-107-3-0-27-8
0.683908045977,0.857142857143,0.654676258993,0.761904761905,0.413793103448,0.938144329897,0.333333333333,0.558139534884,0.771186440678,0.463768115942,29.0,97.0,48.0,12-17-0-1-91-5-1-31-16
0.67816091954,0.8,0.659863945578,0.75,0.428571428571,0.941747572816,0.209302325581,0.558139534884,0.776,0.327272727273,28.0,103.0,43.0,12-16-0-3-97-3-0-34-9
0.672413793103,0.875,0.673076923077,0.5,0.388888888889,0.945945945946,0.111111111111,0.538461538462,0.786516853933,0.181818181818,18.0,111.0,45.0,7-11-0-1-105-5-0-40-5
0.683908045977,0.636363636364,0.705882352941,0.592592592593,0.318181818182,0.880733944954,0.372093023256,0.424242424242,0.783673469388,0.457142857143,22.0,109.0,43.0,7-15-0-2-96-11-2-25-16
