0.779839,0.801457,0.662111,0.929225,0.367935,0.860312,0.469978
0.778102,0.801458,0.655716,0.92712,0.368452,0.859358,0.467829
0.778102,0.803698,0.648215,0.922021,0.379427,0.858501,0.474673
0.776959,0.802683,0.641884,0.924414,0.373697,0.858746,0.467602
0.779254,0.802996,0.656586,0.927276,0.371079,0.859898,0.46824
0.782125,0.804592,0.661268,0.928986,0.377015,0.862075,0.477145
0.78092,0.804449,0.658519,0.927494,0.379643,0.86116,0.477902
0.776371,0.801003,0.646478,0.925826,0.36217,0.858471,0.458668
0.780391,0.802414,0.65784,0.928527,0.367464,0.860784,0.469416
0.78443,0.807088,0.66303,0.930269,0.38698,0.86346,0.482603
0.782079,0.803197,0.665397,0.931041,0.375033,0.861922,0.475313
0.776998,0.799874,0.658121,0.927944,0.360467,0.858807,0.461243
0.780992,0.803484,0.645967,0.928042,0.369215,0.860969,0.466698
0.782144,0.805738,0.650046,0.926793,0.38445,0.861588,0.48108
0.781537,0.804142,0.667725,0.92882,0.372464,0.861263,0.468533
0.78154,0.804062,0.655182,0.928763,0.377156,0.861622,0.476178
0.779836,0.80374,0.661773,0.926496,0.375981,0.860236,0.473398
0.781524,0.804359,0.653528,0.927156,0.374774,0.861217,0.474229
0.778108,0.804027,0.636107,0.922687,0.374324,0.858814,0.466703
0.778709,0.803104,0.651646,0.927001,0.374004,0.859874,0.469141
0.777553,0.802226,0.642249,0.925065,0.370266,0.85906,0.467682
0.782128,0.803332,0.664164,0.931547,0.370873,0.862368,0.473768
0.778148,0.802263,0.647383,0.924292,0.380946,0.858385,0.476757
0.783826,0.805293,0.665773,0.930553,0.379231,0.863152,0.481042
0.778693,0.803573,0.64636,0.924874,0.374706,0.859746,0.471274
0.779819,0.801265,0.654733,0.930366,0.361805,0.860882,0.464964
0.779281,0.80353,0.649678,0.925723,0.372891,0.859979,0.469552
0.782121,0.803887,0.655115,0.92882,0.373566,0.861472,0.473871
0.778099,0.802437,0.645688,0.926018,0.37252,0.859367,0.469535
0.780992,0.803862,0.666301,0.926884,0.377421,0.860861,0.479527
