0.772371,0.801061,0.621924,0.917042,0.372345,0.854825,0.463416
0.775806,0.802134,0.636243,0.921542,0.374054,0.857436,0.468428
0.77465,0.804386,0.627476,0.914014,0.38856,0.855501,0.477459
0.773511,0.802821,0.62182,0.917285,0.378556,0.855952,0.468061
0.774667,0.801818,0.638862,0.920821,0.369799,0.856438,0.462236
0.774677,0.803166,0.628607,0.918053,0.379005,0.856569,0.471055
0.772883,0.800931,0.633749,0.919725,0.370953,0.85572,0.463416
0.774667,0.80256,0.630882,0.919618,0.372951,0.856773,0.4647
0.776949,0.805251,0.633531,0.91789,0.388698,0.857632,0.480003
0.773537,0.802201,0.627215,0.920406,0.37421,0.856267,0.461865
0.774634,0.80207,0.632055,0.919254,0.377905,0.856258,0.469702
0.773557,0.80112,0.635995,0.920379,0.369513,0.856065,0.460985
0.775846,0.804163,0.622114,0.917957,0.380289,0.856864,0.467919
0.775277,0.803775,0.624599,0.918029,0.383181,0.856619,0.472029
0.774076,0.803056,0.635698,0.917049,0.377614,0.855515,0.465473
0.775215,0.803716,0.626151,0.91787,0.382419,0.85675,0.472931
0.772364,0.800702,0.626969,0.918643,0.367542,0.855186,0.458404
0.774066,0.803168,0.61768,0.916317,0.376971,0.855836,0.466828
0.77581,0.804284,0.623446,0.918141,0.379502,0.857044,0.468907
0.774125,0.802374,0.624628,0.918947,0.376568,0.856273,0.467449
0.774673,0.802701,0.632165,0.918764,0.376776,0.856555,0.469227
0.773543,0.801705,0.629652,0.919028,0.373115,0.856007,0.4661
0.773566,0.79841,0.6376,0.923232,0.36806,0.855656,0.462859
0.775238,0.803847,0.628689,0.918144,0.381344,0.856871,0.472084
0.772949,0.802886,0.617573,0.916252,0.376723,0.855562,0.464531
0.772933,0.800146,0.623761,0.920231,0.365492,0.855813,0.45984
0.776414,0.805425,0.629069,0.917309,0.385528,0.857381,0.474527
0.777524,0.803572,0.63267,0.920718,0.377953,0.857825,0.471235
0.773511,0.801584,0.63183,0.919907,0.372715,0.85601,0.463672
0.771212,0.799604,0.629905,0.917527,0.3673,0.854304,0.46117
