0.676621,0.841228,0.675024,0.62294,0.325355,0.895875,0.392575
0.676591,0.864873,0.675389,0.626344,0.325241,0.895551,0.396442
0.676591,0.848388,0.674535,0.630897,0.333161,0.895251,0.395385
0.676588,0.841573,0.674961,0.623505,0.330375,0.895893,0.395282
0.676644,0.862987,0.674975,0.631805,0.333099,0.895784,0.391665
0.676604,0.865873,0.674198,0.623601,0.327418,0.895345,0.393261
0.676558,0.845013,0.675298,0.628573,0.327592,0.896164,0.396408
0.676588,0.840371,0.674665,0.622727,0.314894,0.896552,0.39154
0.676601,0.85119,0.674821,0.625163,0.32509,0.895938,0.394964
0.676634,0.864619,0.67524,0.621868,0.32382,0.896604,0.395785
0.676624,0.86362,0.674311,0.628522,0.33058,0.895106,0.396854
0.676634,0.862756,0.67479,0.626531,0.323389,0.895319,0.394822
0.67665,0.8589,0.674505,0.616679,0.328023,0.895277,0.390652
0.67665,0.833425,0.675512,0.623882,0.329998,0.897197,0.396889
0.676552,0.836207,0.674026,0.63216,0.316647,0.895695,0.392278
0.676591,0.843527,0.675114,0.621488,0.323062,0.89557,0.395005
0.676621,0.878744,0.674988,0.62771,0.318992,0.896081,0.393981
0.676611,0.874023,0.674163,0.620165,0.318517,0.895279,0.389235
0.676614,0.850018,0.674058,0.622122,0.326925,0.895512,0.390889
0.67664,0.848772,0.675222,0.621486,0.331515,0.896155,0.395379
0.676611,0.834831,0.674268,0.628014,0.320985,0.895358,0.395372
0.676627,0.842463,0.675085,0.625475,0.327744,0.896166,0.393782
0.676115,0.836446,0.674702,0.624448,0.328133,0.89563,0.402373
0.676591,0.843974,0.67458,0.624529,0.325486,0.895567,0.394008
0.676033,0.854562,0.675117,0.620102,0.326764,0.895774,0.39198
0.676594,0.833934,0.674924,0.621537,0.324264,0.897127,0.393753
0.676667,0.857875,0.675088,0.620325,0.330619,0.895567,0.390427
0.676611,0.839853,0.673968,0.617546,0.318996,0.895714,0.389445
0.676591,0.848835,0.675409,0.625884,0.335298,0.896184,0.396058
0.676621,0.832936,0.675008,0.630275,0.318428,0.895867,0.39662
