0.72,0.72,0.0,1.0,0.0,0.837209302326,0.0,126.0,49.0
0.805714285714,0.805714285714,0.0,1.0,0.0,0.892405063291,0.0,141.0,34.0
0.748571428571,0.748571428571,0.0,1.0,0.0,0.856209150327,0.0,131.0,44.0
0.76,0.76,0.0,1.0,0.0,0.863636363636,0.0,133.0,42.0
0.701149425287,0.701149425287,0.0,1.0,0.0,0.824324324324,0.0,122.0,52.0
0.683908045977,0.683908045977,0.0,1.0,0.0,0.81228668942,0.0,119.0,55.0
0.752873563218,0.752873563218,0.0,1.0,0.0,0.859016393443,0.0,131.0,43.0
0.701149425287,0.701149425287,0.0,1.0,0.0,0.824324324324,0.0,122.0,52.0
0.718390804598,0.718390804598,0.0,1.0,0.0,0.836120401338,0.0,125.0,49.0
0.747126436782,0.747126436782,0.0,1.0,0.0,0.855263157895,0.0,130.0,44.0
