0.708571428571,0.708860759494,0.705882352941,0.957264957265,0.206896551724,0.814545454545,0.32,117.0,58.0
0.748571428571,0.757575757576,0.6,0.968992248062,0.130434782609,0.850340136054,0.214285714286,129.0,46.0
0.822857142857,0.833333333333,0.736842105263,0.962962962963,0.35,0.893470790378,0.474576271186,135.0,40.0
0.788571428571,0.8,0.666666666667,0.962406015038,0.238095238095,0.873720136519,0.350877192982,133.0,42.0
0.764367816092,0.7625,0.785714285714,0.976,0.224489795918,0.856140350877,0.349206349206,125.0,49.0
0.758620689655,0.767741935484,0.684210526316,0.952,0.265306122449,0.85,0.382352941176,125.0,49.0
0.804597701149,0.79746835443,0.875,0.984375,0.304347826087,0.881118881119,0.451612903226,128.0,46.0
0.735632183908,0.746913580247,0.583333333333,0.960317460317,0.145833333333,0.840277777778,0.233333333333,126.0,48.0
0.793103448276,0.793548387097,0.789473684211,0.968503937008,0.31914893617,0.872340425532,0.454545454545,127.0,47.0
0.781609195402,0.805194805195,0.6,0.939393939394,0.285714285714,0.867132867133,0.387096774194,132.0,42.0
