0.788571428571,0.818791946309,0.615384615385,0.924242424242,0.372093023256,0.868327402135,0.463768115942,132.0,43.0
0.811428571429,0.806451612903,0.85,0.9765625,0.36170212766,0.883392226148,0.507462686567,128.0,47.0
0.765714285714,0.789473684211,0.608695652174,0.93023255814,0.304347826087,0.85409252669,0.405797101449,129.0,46.0
0.8,0.838926174497,0.576923076923,0.919117647059,0.384615384615,0.877192982456,0.461538461538,136.0,39.0
0.718390804598,0.731884057971,0.666666666667,0.893805309735,0.393442622951,0.804780876494,0.494845360825,113.0,61.0
0.82183908046,0.836734693878,0.740740740741,0.946153846154,0.454545454545,0.888086642599,0.56338028169,130.0,44.0
0.741379310345,0.797297297297,0.423076923077,0.887218045113,0.268292682927,0.839857651246,0.328358208955,133.0,41.0
0.764367816092,0.794520547945,0.607142857143,0.913385826772,0.36170212766,0.849816849817,0.453333333333,127.0,47.0
0.798850574713,0.808219178082,0.75,0.944,0.428571428571,0.870848708487,0.545454545455,125.0,49.0
0.775862068966,0.801369863014,0.642857142857,0.92125984252,0.382978723404,0.857142857143,0.48,127.0,47.0
