0.668571428571,0.0,0.658227848101,0.764705882353,0.0,0.971962616822,0.302325581395,0.0,0.784905660377,0.433333333333,25.0,107.0,43.0
0.6,0.0,0.585987261146,0.722222222222,0.0,0.948453608247,0.295454545455,0.0,0.724409448819,0.41935483871,34.0,97.0,44.0
0.548571428571,0.0,0.554838709677,0.5,0.0,0.905263157895,0.208333333333,0.0,0.688,0.294117647059,32.0,95.0,48.0
0.588571428571,0.0,0.597315436242,0.538461538462,0.0,0.89898989899,0.304347826087,0.0,0.717741935484,0.388888888889,30.0,99.0,46.0
0.706896551724,0.0,0.705128205128,0.722222222222,0.0,0.95652173913,0.351351351351,0.0,0.811808118081,0.472727272727,22.0,115.0,37.0
0.626436781609,0.0,0.612903225806,0.736842105263,0.0,0.959595959596,0.311111111111,0.0,0.748031496063,0.4375,30.0,99.0,45.0
0.729885057471,0.0,0.704697986577,0.88,0.0,0.981308411215,0.448979591837,0.0,0.8203125,0.594594594595,18.0,107.0,49.0
0.609195402299,0.0,0.601351351351,0.653846153846,0.0,0.927083333333,0.34693877551,0.0,0.729508196721,0.453333333333,29.0,96.0,49.0
0.632183908046,0.0,0.639240506329,0.5625,0.0,0.943925233645,0.18,0.0,0.762264150943,0.272727272727,17.0,107.0,50.0
0.620689655172,0.0,0.591194968553,0.933333333333,0.0,0.989473684211,0.264150943396,0.0,0.740157480315,0.411764705882,26.0,95.0,53.0
