0.697142857143,0.538461538462,0.697674418605,0.757575757576,0.368421052632,0.873786407767,0.471698113208,0.4375,0.775862068966,0.581395348837,19.0,103.0,53.0
0.68,0.727272727273,0.710144927536,0.5,0.363636363636,0.890909090909,0.302325581395,0.484848484848,0.790322580645,0.376811594203,22.0,110.0,43.0
0.708571428571,0.636363636364,0.736842105263,0.612903225806,0.304347826087,0.899082568807,0.441860465116,0.411764705882,0.809917355372,0.513513513514,23.0,109.0,43.0
0.657142857143,0.909090909091,0.661654135338,0.548387096774,0.384615384615,0.862745098039,0.36170212766,0.540540540541,0.748936170213,0.435897435897,26.0,102.0,47.0
0.712643678161,0.857142857143,0.704545454545,0.678571428571,0.444444444444,0.894230769231,0.441860465116,0.585365853659,0.78813559322,0.535211267606,27.0,104.0,43.0
0.689655172414,0.714285714286,0.698412698413,0.647058823529,0.434782608696,0.888888888889,0.423076923077,0.540540540541,0.782222222222,0.511627906977,23.0,99.0,52.0
0.655172413793,0.857142857143,0.65873015873,0.558823529412,0.352941176471,0.864583333333,0.431818181818,0.5,0.747747747748,0.487179487179,34.0,96.0,44.0
0.655172413793,0.823529411765,0.616541353383,0.75,0.466666666667,0.911111111111,0.333333333333,0.595744680851,0.735426008969,0.461538461538,30.0,90.0,54.0
0.637931034483,0.857142857143,0.63503649635,0.6,0.206896551724,0.887755102041,0.382978723404,0.333333333333,0.740425531915,0.467532467532,29.0,98.0,47.0
0.706896551724,0.923076923077,0.705882352941,0.6,0.4,0.905660377358,0.394736842105,0.558139534884,0.793388429752,0.47619047619,30.0,106.0,38.0
