0.811428571429,0.815286624204,0.777777777778,0.969696969697,0.325581395349,0.885813148789,0.459016393443,132.0,43.0
0.725714285714,0.732484076433,0.666666666667,0.95041322314,0.222222222222,0.827338129496,0.333333333333,121.0,54.0
0.782857142857,0.782051282051,0.789473684211,0.968253968254,0.30612244898,0.86524822695,0.441176470588,126.0,49.0
0.754285714286,0.75,0.789473684211,0.96694214876,0.277777777778,0.84476534296,0.41095890411,121.0,54.0
0.752873563218,0.774834437086,0.608695652174,0.928571428571,0.291666666667,0.84476534296,0.394366197183,126.0,48.0
0.787356321839,0.79012345679,0.75,0.977099236641,0.209302325581,0.873720136519,0.327272727273,131.0,43.0
0.752873563218,0.753164556962,0.75,0.967479674797,0.235294117647,0.846975088968,0.358208955224,123.0,51.0
0.787356321839,0.791139240506,0.75,0.968992248062,0.266666666667,0.871080139373,0.393442622951,129.0,45.0
0.758620689655,0.765432098765,0.666666666667,0.96875,0.173913043478,0.855172413793,0.275862068966,128.0,46.0
0.816091954023,0.825301204819,0.625,0.978571428571,0.147058823529,0.895424836601,0.238095238095,140.0,34.0
