0.629310344828,0.653846153846,0.705607476636,0.472222222222,0.354166666667,0.725961538462,0.554347826087,0.459459459459,0.715639810427,0.51,48.0,208.0,92.0,17.0,26.0,5.0,5.0,151.0,52.0,4.0,37.0,51.0
0.658045977011,0.677419354839,0.757142857143,0.457943925234,0.45652173913,0.713004484305,0.620253164557,0.545454545455,0.73441108545,0.52688172043,46.0,223.0,79.0,21.0,22.0,3.0,9.0,159.0,55.0,1.0,29.0,49.0
0.626436781609,0.69696969697,0.707446808511,0.488188976378,0.389830508475,0.685567010309,0.652631578947,0.5,0.696335078534,0.558558558559,59.0,194.0,95.0,23.0,25.0,11.0,7.0,133.0,54.0,3.0,30.0,62.0
0.60632183908,0.428571428571,0.675675675676,0.579439252336,0.461538461538,0.634517766497,0.626262626263,0.444444444444,0.65445026178,0.601941747573,52.0,197.0,99.0,24.0,26.0,2.0,29.0,125.0,43.0,3.0,34.0,62.0
0.66091954023,0.666666666667,0.761904761905,0.511627906977,0.434782608696,0.695652173913,0.694736842105,0.526315789474,0.727272727273,0.589285714286,46.0,207.0,95.0,20.0,19.0,7.0,7.0,144.0,56.0,3.0,26.0,66.0
0.646551724138,0.84375,0.715,0.474137931034,0.428571428571,0.71144278607,0.654761904762,0.568421052632,0.713216957606,0.55,63.0,201.0,84.0,27.0,28.0,8.0,5.0,143.0,53.0,0.0,29.0,55.0
0.652298850575,0.7,0.748691099476,0.496062992126,0.446808510638,0.690821256039,0.670212765957,0.545454545455,0.718592964824,0.570135746606,47.0,207.0,94.0,21.0,19.0,7.0,7.0,143.0,57.0,2.0,29.0,63.0
0.692528735632,0.862068965517,0.733944954128,0.554455445545,0.454545454545,0.78431372549,0.629213483146,0.595238095238,0.758293838863,0.589473684211,55.0,204.0,89.0,25.0,25.0,5.0,4.0,160.0,40.0,0.0,33.0,56.0
0.623563218391,0.727272727273,0.68253968254,0.507936507937,0.444444444444,0.675392670157,0.621359223301,0.551724137931,0.678947368421,0.558951965066,54.0,191.0,103.0,24.0,24.0,6.0,6.0,129.0,56.0,3.0,36.0,64.0
0.620689655172,0.62962962963,0.7,0.487603305785,0.36170212766,0.689655172414,0.602040816327,0.459459459459,0.694789081886,0.538812785388,47.0,203.0,98.0,17.0,23.0,7.0,8.0,140.0,55.0,2.0,37.0,59.0
0.609195402299,0.4375,0.732558139535,0.5078125,0.411764705882,0.617647058824,0.698924731183,0.424242424242,0.670212765957,0.588235294118,51.0,204.0,93.0,21.0,20.0,10.0,25.0,126.0,53.0,2.0,26.0,65.0
0.655172413793,0.8,0.727748691099,0.5,0.636363636364,0.691542288557,0.592233009709,0.708860759494,0.709183673469,0.542222222222,44.0,201.0,103.0,28.0,11.0,5.0,6.0,139.0,56.0,1.0,41.0,61.0
0.646551724138,0.846153846154,0.692708333333,0.538461538462,0.379310344828,0.703703703704,0.693069306931,0.52380952381,0.698162729659,0.606060606061,58.0,189.0,101.0,22.0,30.0,6.0,2.0,133.0,54.0,2.0,29.0,70.0
0.620689655172,0.5,0.70351758794,0.51376146789,0.377358490566,0.696517412935,0.595744680851,0.430107526882,0.7,0.551724137931,53.0,201.0,94.0,20.0,29.0,4.0,12.0,140.0,49.0,8.0,30.0,56.0
0.620689655172,0.653846153846,0.708737864078,0.456896551724,0.27868852459,0.708737864078,0.654320987654,0.390804597701,0.708737864078,0.53807106599,61.0,206.0,81.0,17.0,34.0,10.0,7.0,146.0,53.0,2.0,26.0,53.0
0.594827586207,0.43137254902,0.711956521739,0.477876106195,0.423076923077,0.632850241546,0.606741573034,0.427184466019,0.670076726343,0.534653465347,52.0,207.0,89.0,22.0,23.0,7.0,24.0,131.0,52.0,5.0,30.0,54.0
0.655172413793,0.857142857143,0.690476190476,0.536363636364,0.406779661017,0.751295336788,0.614583333333,0.551724137931,0.719602977667,0.572815533981,59.0,193.0,96.0,24.0,31.0,4.0,1.0,145.0,47.0,3.0,34.0,59.0
0.655172413793,0.714285714286,0.731958762887,0.485714285714,0.514705882353,0.713567839196,0.62962962963,0.598290598291,0.722646310433,0.548387096774,68.0,199.0,81.0,35.0,25.0,8.0,11.0,142.0,46.0,3.0,27.0,51.0
0.666666666667,0.848484848485,0.696517412935,0.561403508772,0.459016393443,0.740740740741,0.65306122449,0.595744680851,0.717948717949,0.603773584906,61.0,189.0,98.0,28.0,28.0,5.0,4.0,140.0,45.0,1.0,33.0,64.0
0.646551724138,0.652173913043,0.744897959184,0.496124031008,0.365853658537,0.688679245283,0.673684210526,0.46875,0.71568627451,0.571428571429,41.0,212.0,95.0,15.0,22.0,4.0,5.0,146.0,61.0,3.0,28.0,64.0
0.577586206897,0.301886792453,0.69587628866,0.49504950495,0.347826086957,0.63679245283,0.555555555556,0.323232323232,0.665024630542,0.523560209424,46.0,212.0,90.0,16.0,25.0,5.0,31.0,135.0,46.0,6.0,34.0,50.0
0.669540229885,0.735294117647,0.764423076923,0.462264150943,0.431034482759,0.732718894009,0.671232876712,0.54347826087,0.748235294118,0.54748603352,58.0,217.0,73.0,25.0,26.0,7.0,8.0,159.0,50.0,1.0,23.0,49.0
0.652298850575,0.634146341463,0.703349282297,0.551020408163,0.433333333333,0.769633507853,0.556701030928,0.514851485149,0.735,0.553846153846,60.0,191.0,97.0,26.0,27.0,7.0,7.0,147.0,37.0,8.0,35.0,54.0
0.64367816092,0.5,0.738693467337,0.521008403361,0.333333333333,0.71359223301,0.639175257732,0.4,0.725925925926,0.574074074074,45.0,206.0,97.0,15.0,22.0,8.0,10.0,147.0,49.0,5.0,30.0,62.0
0.655172413793,0.533333333333,0.722222222222,0.549019607843,0.355555555556,0.757281553398,0.577319587629,0.426666666667,0.739336492891,0.562814070352,45.0,206.0,97.0,16.0,24.0,5.0,9.0,156.0,41.0,5.0,36.0,56.0
