0.788571428571,0.813664596273,0.5,0.949275362319,0.189189189189,0.876254180602,0.274509803922,138.0,37.0,131-7-30-7
0.777142857143,0.771604938272,0.846153846154,0.984251968504,0.229166666667,0.865051903114,0.360655737705,127.0,48.0,125-2-37-11
0.8,0.802547770701,0.777777777778,0.969230769231,0.311111111111,0.878048780488,0.444444444444,130.0,45.0,126-4-31-14
0.788571428571,0.803797468354,0.647058823529,0.954887218045,0.261904761905,0.872852233677,0.372881355932,133.0,42.0,127-6-31-11
0.798850574713,0.798742138365,0.8,0.976923076923,0.272727272727,0.878892733564,0.406779661017,130.0,44.0,127-3-32-12
0.67816091954,0.679245283019,0.666666666667,0.955752212389,0.16393442623,0.794117647059,0.263157894737,113.0,61.0,108-5-51-10
0.764367816092,0.761290322581,0.789473684211,0.967213114754,0.288461538462,0.851985559567,0.422535211268,122.0,52.0,118-4-37-15
0.781609195402,0.784810126582,0.75,0.96875,0.260869565217,0.867132867133,0.387096774194,128.0,46.0,124-4-34-12
0.781609195402,0.776397515528,0.846153846154,0.984251968504,0.234042553191,0.868055555556,0.366666666667,127.0,47.0,125-2-36-11
0.775862068966,0.796052631579,0.636363636364,0.937984496124,0.311111111111,0.861209964413,0.417910447761,129.0,45.0,121-8-31-14
