0.628571428571,0.625,0.62,0.705882352941,0.227272727273,0.93,0.22641509434,0.333333333333,0.744,0.342857142857,22.0,100.0,53.0,5-17-0-2-93-5-1-40-12
0.691428571429,0.928571428571,0.666666666667,0.714285714286,0.41935483871,0.98,0.227272727273,0.577777777778,0.793522267206,0.344827586207,31.0,100.0,44.0,13-16-2-0-98-2-1-33-10
0.668571428571,0.888888888889,0.628571428571,0.764705882353,0.470588235294,0.94623655914,0.270833333333,0.615384615385,0.755364806867,0.4,34.0,93.0,48.0,16-17-1-2-88-3-0-35-13
0.674285714286,0.833333333333,0.662420382166,0.75,0.192307692308,0.962962962963,0.219512195122,0.3125,0.784905660377,0.339622641509,26.0,108.0,41.0,5-21-0-1-104-3-0-32-9
0.666666666667,0.705882352941,0.659090909091,0.68,0.48,0.878787878788,0.34,0.571428571429,0.753246753247,0.453333333333,25.0,99.0,50.0,12-13-0-4-87-8-1-32-17
0.683908045977,0.846153846154,0.686666666667,0.454545454545,0.423076923077,0.927927927928,0.135135135135,0.564102564103,0.789272030651,0.208333333333,26.0,111.0,37.0,11-15-0-2-103-6-0-32-5
0.735632183908,0.909090909091,0.706293706294,0.85,0.47619047619,0.971153846154,0.34693877551,0.625,0.817813765182,0.492753623188,21.0,104.0,49.0,10-11-0-0-101-3-1-31-17
0.695402298851,0.75,0.680272108844,0.8,0.391304347826,0.952380952381,0.260869565217,0.514285714286,0.793650793651,0.393442622951,23.0,105.0,46.0,9-14-0-2-100-3-1-33-12
0.655172413793,0.571428571429,0.651612903226,0.75,0.153846153846,0.952830188679,0.214285714286,0.242424242424,0.773946360153,0.333333333333,26.0,106.0,42.0,4-22-0-2-101-3-1-32-9
0.620689655172,0.785714285714,0.598591549296,0.666666666667,0.458333333333,0.913978494624,0.210526315789,0.578947368421,0.723404255319,0.32,24.0,93.0,57.0,11-13-0-2-85-6-1-44-12
