0.731428571429,0.738853503185,0.666666666667,0.950819672131,0.22641509434,0.831541218638,0.338028169014,122.0,53.0,116-6-41-12
0.794285714286,0.795031055901,0.785714285714,0.977099236641,0.25,0.876712328767,0.379310344828,131.0,44.0,128-3-33-11
0.777142857143,0.778481012658,0.764705882353,0.968503937008,0.270833333333,0.863157894737,0.4,127.0,48.0,123-4-35-13
0.8,0.803680981595,0.75,0.977611940299,0.219512195122,0.882154882155,0.339622641509,134.0,41.0,131-3-32-9
0.764367816092,0.778523489933,0.68,0.935483870968,0.34,0.849816849817,0.453333333333,124.0,50.0,116-8-33-17
0.781609195402,0.803680981595,0.454545454545,0.956204379562,0.135135135135,0.873333333333,0.208333333333,137.0,37.0,131-6-32-5
0.798850574713,0.792207792208,0.85,0.976,0.34693877551,0.874551971326,0.492753623188,125.0,49.0,122-3-32-17
0.787356321839,0.786163522013,0.8,0.9765625,0.260869565217,0.871080139373,0.393442622951,128.0,46.0,125-3-34-12
0.793103448276,0.796296296296,0.75,0.977272727273,0.214285714286,0.877551020408,0.333333333333,132.0,42.0,129-3-33-9
0.706896551724,0.711538461538,0.666666666667,0.948717948718,0.210526315789,0.813186813187,0.32,117.0,57.0,111-6-45-12
