0.495441734791,0.482284843922,0.572428107262,0.850186645985,0.172376781702,0.614972054958,0.262925803661,83.0,91.4000015259,4.75399065018,70.6,12.4,75.6,15.8
0.513740599155,0.5120652318,0.52706694603,0.847253441811,0.168804138899,0.637121915817,0.253193557262,88.5,85.9000015259,26.9160556793,75.0,13.5,71.3,14.6
0.497684776783,0.500410318375,0.481191337109,0.836659610271,0.151770949364,0.625861287117,0.229899436235,87.9000015259,86.5,48.491268158,73.6,14.3,73.3,13.2
0.532118201256,0.531373858452,0.535521388054,0.85547542572,0.182338252664,0.654567599297,0.270329922438,90.6999969482,83.6999969482,71.8772964478,77.6,13.1,68.5,15.2
0.491353034973,0.490791171789,0.484914153814,0.836461544037,0.154777154326,0.617603600025,0.233343452215,86.0,88.4000015259,93.5499954224,72.0,14.0,74.7,13.7
0.531520485878,0.534007489681,0.514177441597,0.853120625019,0.17413893342,0.656127154827,0.259409844875,91.6999969482,82.6999969482,114.372215271,78.2,13.5,68.2,14.5
0.515445053577,0.515245378017,0.514090418816,0.846911072731,0.168125748634,0.639864861965,0.25223454833,89.0999984741,85.3000030518,135.07194519,75.5,13.6,70.9,14.4
0.510827541351,0.510727286339,0.511181116104,0.843634903431,0.167840570211,0.63498955965,0.251756817102,88.5,85.9000015259,156.034683228,74.7,13.8,71.5,14.4
0.491986840963,0.490769088268,0.506077528,0.839173674583,0.158763185143,0.617993116379,0.239239305258,85.6999969482,88.6999969482,176.658477783,71.8,13.9,74.7,14.0
0.483375966549,0.480635166168,0.492191374302,0.832932949066,0.156291753054,0.607952773571,0.235618636012,84.3000030518,90.0999984741,197.09274292,70.1,14.2,75.9,14.2
0.509740591049,0.514555692673,0.48717802763,0.838357567787,0.160851627588,0.6370921731,0.240546151996,89.8000030518,84.5999984741,217.732330322,75.3,14.5,71.0,13.6
0.502292275429,0.507142901421,0.473235189915,0.835662722588,0.155239909887,0.630594313145,0.232717350125,88.9000015259,85.5,238.202804565,74.3,14.6,72.2,13.3
0.496042668819,0.495998442173,0.489867448807,0.833568930626,0.161879345775,0.621158897877,0.242201566696,86.6999969482,87.6999969482,258.861114502,72.3,14.4,73.5,14.2
0.500026285648,0.495250314474,0.52051627636,0.839949309826,0.167343884706,0.622345864773,0.252597987652,86.0,88.4000015259,279.476104736,72.4,13.6,73.6,14.8
0.478203594685,0.470508754253,0.525582313538,0.833649754524,0.157616510987,0.600986301899,0.241674035788,82.5999984741,91.8000030518,300.891876221,68.9,13.7,77.3,14.5
0.493123114109,0.490241825581,0.506152808666,0.838545799255,0.161010146141,0.618217766285,0.243541523814,85.5,88.9000015259,321.625701904,71.7,13.8,74.6,14.3
0.507963895798,0.500003755093,0.54489082098,0.851230919361,0.173713058233,0.629106402397,0.262543052435,85.9000015259,88.5,342.209533691,73.2,12.7,73.1,15.4
0.49777007103,0.499259382486,0.48730430007,0.835930466652,0.157495051622,0.624636828899,0.236643344164,87.4000015259,87.0,363.482757568,73.1,14.3,73.3,13.7
0.508601009846,0.497194766998,0.566567718983,0.859558880329,0.176866546273,0.628523290157,0.268005549908,84.8000030518,89.5999984741,385.134460449,72.8,12.0,73.7,15.9
0.503993451595,0.502379953861,0.507071375847,0.839253246784,0.170024722815,0.627445697784,0.252657264471,87.0999984741,87.3000030518,406.238098145,73.0,14.1,72.4,14.9
0.478758573532,0.483615487814,0.454189777374,0.824306607246,0.150163024664,0.607434391975,0.222320839763,85.5999984741,88.8000030518,427.87310791,70.4,15.2,75.7,13.1
0.505776703358,0.510801792145,0.477911770344,0.838746547699,0.15508595109,0.634503245354,0.232665613294,89.4000015259,85.0,453.903869629,75.0,14.4,71.8,13.2
0.504571437836,0.501745343208,0.516662061214,0.847169876099,0.163012474775,0.629110634327,0.247011855245,87.0,87.4000015259,484.245178223,73.7,13.3,73.1,14.3
0.493116617203,0.487075746059,0.524844586849,0.842128157616,0.160052984953,0.616951346397,0.243340134621,84.9000015259,89.5,510.120513916,71.6,13.3,75.1,14.4
0.486758619547,0.488691419363,0.477307409048,0.827850341797,0.153620660305,0.613875031471,0.231684848666,86.1999969482,88.1999969482,534.208618164,71.4,14.8,74.7,13.5
0.488502442837,0.48627614975,0.49452739954,0.841139018536,0.150822982192,0.615460574627,0.22852742672,85.1999969482,89.1999969482,555.475463867,71.6,13.6,75.6,13.6
0.498847305775,0.500465512276,0.488896667957,0.839510917664,0.154863655567,0.625664055347,0.234499573708,87.5999984741,86.8000030518,577.772583008,73.4,14.2,73.2,13.6
0.520594418049,0.519699394703,0.530955374241,0.852337002754,0.172283381224,0.644622027874,0.258785575628,89.4000015259,85.0,601.514038086,76.2,13.2,70.4,14.6
0.510289013386,0.503378450871,0.535407662392,0.850230693817,0.172409325838,0.631113052368,0.259908288717,86.5999984741,87.8000030518,623.517578125,73.6,13.0,72.4,15.4
0.51262396574,0.51477855444,0.499451488256,0.845281600952,0.162303760648,0.638106763363,0.243463590741,89.4000015259,85.0,645.575073242,75.5,13.9,71.1,13.9
