OKP,|[0.36966717, 0.37648302, 0.0, 0.38644558, 0.79764622, 0.0, 0.19391197, 0.50201494, 0.0, 0.23409563, 52.353333, 0.0, 13.946669, 35.743336, 0.0, 7.456666, 52.783337, 0.0, 12.116667]|,|[46.8, 0.0, 19.5, 32.3, 0.0, 10.9, 48.8, 0.0, 16.1]|
GRA,|[0.37998086, 0.12914069, 0.014180264, 0.37192577, 0.10052574, 0.0029938344, 0.89411962, 0.059303682, 0.0048039835, 0.4951463, 14.033334, 0.60000002, 115.83334, 8.833333, 0.23333333, 77.699997, 12.033334, 0.76666665, 117.96667]|,|[0.0, 4.0, 111.0, 0.0, 2.0, 84.0, 0.0, 5.0, 142.0]|
ORG,|[0.36743295, 0.41059691, 0.21929762, 0.373427, 0.16267933, 0.082611628, 0.7386744, 0.12731093, 0.1151748, 0.45589027, 22.533333, 11.866667, 97.066666, 15.0, 7.0333333, 63.766666, 19.4, 13.033334, 98.300003]|,|[5.0, 9.0, 111.0, 0.0, 2.0, 74.0, 3.0, 8.0, 136.0]|
ORA,|[0.38582373, 0.066724882, 0.0037037036, 0.3359195, 0.16406618, 0.00036231885, 0.83466667, 0.094857723, 0.00066006597, 0.46390635, 22.966667, 0.2, 108.3, 15.0, 0.033333335, 70.76667, 19.4, 0.06666667, 111.26667]|,|[0.0, 0.0, 125.0, 0.0, 0.0, 76.0, 0.0, 0.0, 147.0]|
