0.348571428571,0.0,0.348571428571,0.0,0.0,1.0,0.0,0.0,0.516949152542,0.0,62.0,61.0,52.0,7.10802,0-62-0-0-61-0-0-52-0
0.302857142857,0.0,0.302857142857,0.0,0.0,1.0,0.0,0.0,0.464912280702,0.0,68.0,53.0,54.0,7.176778,0-68-0-0-53-0-0-54-0
0.302857142857,0.0,0.302857142857,0.0,0.0,1.0,0.0,0.0,0.464912280702,0.0,58.0,53.0,64.0,7.244788,0-58-0-0-53-0-0-64-0
0.274285714286,0.0,0.274285714286,0.0,0.0,1.0,0.0,0.0,0.430493273543,0.0,64.0,48.0,63.0,7.305024,0-64-0-0-48-0-0-63-0
0.402298850575,0.0,0.402298850575,0.0,0.0,1.0,0.0,0.0,0.573770491803,0.0,57.0,70.0,47.0,7.367888,0-57-0-0-70-0-0-47-0
0.333333333333,0.0,0.333333333333,0.0,0.0,1.0,0.0,0.0,0.5,0.0,63.0,58.0,53.0,7.435808,0-63-0-0-58-0-0-53-0
0.293103448276,0.0,0.293103448276,0.0,0.0,1.0,0.0,0.0,0.453333333333,0.0,58.0,51.0,65.0,7.501672,0-58-0-0-51-0-0-65-0
0.344827586207,0.0,0.344827586207,0.0,0.0,1.0,0.0,0.0,0.512820512821,0.0,62.0,60.0,52.0,7.564406,0-62-0-0-60-0-0-52-0
0.32183908046,0.0,0.32183908046,0.0,0.0,1.0,0.0,0.0,0.486956521739,0.0,50.0,56.0,68.0,7.631698,0-50-0-0-56-0-0-68-0
0.35632183908,0.0,0.35632183908,0.0,0.0,1.0,0.0,0.0,0.525423728814,0.0,54.0,62.0,58.0,7.688063,0-54-0-0-62-0-0-58-0
