0.485714285714,0.49696969697,0.3,0.921348314607,0.0348837209302,0.645669291339,0.0625,89.0,86.0,551.683814,82-7-83-3
0.537142857143,0.534161490683,0.571428571429,0.934782608696,0.0963855421687,0.679841897233,0.164948453608,92.0,83.0,552.541302,86-6-75-8
0.531428571429,0.547770700637,0.388888888889,0.886597938144,0.0897435897436,0.677165354331,0.145833333333,97.0,78.0,553.438388,86-11-71-7
0.457142857143,0.466666666667,0.4,0.823529411765,0.111111111111,0.595744680851,0.173913043478,85.0,90.0,554.35941,70-15-80-10
0.505747126437,0.503144654088,0.533333333333,0.919540229885,0.0919540229885,0.650406504065,0.156862745098,87.0,87.0,555.334295,80-7-79-8
0.522988505747,0.519230769231,0.555555555556,0.910112359551,0.117647058824,0.661224489796,0.194174757282,89.0,85.0,556.179005,81-8-75-10
0.528735632184,0.521472392638,0.636363636364,0.955056179775,0.0823529411765,0.674603174603,0.145833333333,89.0,85.0,557.10642,85-4-78-7
0.626436781609,0.639240506329,0.5,0.926605504587,0.123076923077,0.756554307116,0.197530864198,109.0,65.0,557.970342,101-8-57-8
0.465517241379,0.475,0.357142857143,0.894117647059,0.0561797752809,0.620408163265,0.0970873786408,85.0,89.0,558.807872,76-9-84-5
0.540229885057,0.538461538462,0.555555555556,0.913043478261,0.121951219512,0.677419354839,0.2,92.0,82.0,559.645613,84-8-72-10
