0.36,0.348684210526,0.0,0.434782608696,0.868852459016,0.0,0.15625,0.49765258216,0.0,0.229885057471,61.0,50.0,64.0,53-0-8-45-0-5-54-0-10
0.394285714286,0.401515151515,0.0,0.372093023256,0.72602739726,0.0,0.246153846154,0.517073170732,0.0,0.296296296296,73.0,37.0,65.0,53-0-20-30-0-7-49-0-16
0.348571428571,0.350649350649,0.0,0.333333333333,0.84375,0.0,0.106060606061,0.495412844037,0.0,0.16091954023,64.0,45.0,66.0,54-0-10-41-0-4-59-0-7
0.382857142857,0.37037037037,0.0,0.425,0.793650793651,0.0,0.232876712329,0.505050505051,0.0,0.300884955752,63.0,39.0,73.0,50-0-13-29-0-10-56-0-17
0.350574712644,0.376811594203,0.0,0.25,0.722222222222,0.0,0.155172413793,0.495238095238,0.0,0.191489361702,72.0,44.0,58.0,52-0-20-37-0-7-49-0-9
0.385057471264,0.4,0.0,0.263157894737,0.861111111111,0.0,0.0793650793651,0.546255506608,0.0,0.121951219512,72.0,39.0,63.0,62-0-10-35-0-4-58-0-5
0.396551724138,0.409090909091,0.0,0.357142857143,0.771428571429,0.0,0.245901639344,0.534653465347,0.0,0.291262135922,70.0,43.0,61.0,54-0-16-32-0-11-46-0-15
0.32183908046,0.302469135802,0.0,0.583333333333,0.924528301887,0.0,0.0972222222222,0.455813953488,0.0,0.166666666667,53.0,49.0,72.0,49-0-4-48-0-1-65-0-7
0.373563218391,0.368421052632,0.0,0.383333333333,0.591549295775,0.0,0.353846153846,0.454054054054,0.0,0.368,71.0,38.0,65.0,42-0-29-30-0-8-42-0-23
0.379310344828,0.373333333333,0.0,0.416666666667,0.875,0.0,0.161290322581,0.523364485981,0.0,0.232558139535,64.0,48.0,62.0,56-0-8-42-0-6-52-0-10
