0.485714285714,0.503355704698,0.384615384615,0.824175824176,0.119047619048,0.625,0.181818181818,91.0,84.0,131.613334,75-16-74-10
0.554285714286,0.574324324324,0.444444444444,0.85,0.16,0.685483870968,0.235294117647,100.0,75.0,132.407546,85-15-63-12
0.48,0.46357615894,0.583333333333,0.875,0.147368421053,0.606060606061,0.235294117647,80.0,95.0,133.177727,70-10-81-14
0.485714285714,0.486301369863,0.48275862069,0.825581395349,0.157303370787,0.612068965517,0.237288135593,86.0,89.0,133.982679,71-15-75-14
0.48275862069,0.463087248322,0.6,0.873417721519,0.157894736842,0.605263157895,0.25,79.0,95.0,134.804581,69-10-80-15
0.477011494253,0.469387755102,0.518518518519,0.841463414634,0.152173913043,0.602620087336,0.235294117647,82.0,92.0,135.582326,69-13-78-14
0.534482758621,0.531468531469,0.548387096774,0.844444444444,0.202380952381,0.652360515021,0.295652173913,90.0,84.0,136.388923,76-14-67-17
0.528735632184,0.524475524476,0.548387096774,0.842696629213,0.2,0.646551724138,0.293103448276,89.0,85.0,137.201693,75-14-68-17
0.459770114943,0.453947368421,0.5,0.8625,0.117021276596,0.594827586207,0.189655172414,80.0,94.0,138.090391,69-11-83-11
0.534482758621,0.512987012987,0.7,0.929411764706,0.157303370787,0.661087866109,0.256880733945,85.0,89.0,138.925974,79-6-75-14
