0.465517241379,0.473684210526,0.455696202532,0.511363636364,0.418604651163,0.491803278689,0.436363636364,176.0,172.0,3.605404,90-86-100-72
0.468390804598,0.522222222222,0.449612403101,0.248677248677,0.729559748428,0.336917562724,0.556354916067,189.0,159.0,6.79968525,47-142-43-116
0.545977011494,0.529411764706,0.548821548822,0.167701863354,0.871657754011,0.254716981132,0.673553719008,161.0,187.0,10.0533085,27-134-24-163
0.448275862069,0.52,0.442724458204,0.0673575129534,0.922580645161,0.119266055046,0.598326359833,193.0,155.0,13.33735475,13-180-12-143
0.454022988506,0.357142857143,0.458083832335,0.0268817204301,0.944444444444,0.05,0.616935483871,186.0,162.0,16.61847646,5-181-9-153
0.502873563218,0.333333333333,0.507374631268,0.0176470588235,0.966292134831,0.0335195530726,0.665377176015,170.0,178.0,19.8980867667,3-167-6-172
0.474137931034,0.0,0.476878612717,0.0,0.988023952096,0.0,0.643274853801,181.0,167.0,23.2108702571,0-181-2-165
0.5,0.0,0.50144092219,0.0,0.994285714286,0.0,0.666666666667,173.0,175.0,26.5257183375,0-173-1-174
0.497126436782,1.0,0.495677233429,0.00568181818182,1.0,0.0112994350282,0.662813102119,176.0,172.0,29.8311469,1-175-0-172
0.48275862069,0.0,0.48275862069,0.0,1.0,0.0,0.651162790698,180.0,168.0,33.13447038,0-180-0-168
0.514367816092,0.0,0.514367816092,0.0,1.0,0.0,0.679316888046,169.0,179.0,36.4669807,0-169-0-179
0.560344827586,0.0,0.560344827586,0.0,1.0,0.0,0.718232044199,153.0,195.0,39.9509196,0-153-0-195
0.514367816092,0.0,0.514367816092,0.0,1.0,0.0,0.679316888046,169.0,179.0,43.6641077154,0-169-0-179
0.491379310345,0.0,0.491379310345,0.0,1.0,0.0,0.658959537572,177.0,171.0,47.4549904071,0-177-0-171
0.459770114943,0.0,0.459770114943,0.0,1.0,0.0,0.629921259843,188.0,160.0,51.1859949267,0-188-0-160
0.5,0.0,0.5,0.0,1.0,0.0,0.666666666667,174.0,174.0,54.8663636687,0-174-0-174
0.511494252874,0.0,0.511494252874,0.0,1.0,0.0,0.67680608365,170.0,178.0,58.5192863,0-170-0-178
0.494252873563,0.0,0.494252873563,0.0,1.0,0.0,0.661538461538,176.0,172.0,62.1729371722,0-176-0-172
0.514367816092,0.0,0.514367816092,0.0,1.0,0.0,0.679316888046,169.0,179.0,65.7958309158,0-169-0-179
0.520114942529,0.0,0.520114942529,0.0,1.0,0.0,0.684310018904,167.0,181.0,69.400388165,0-167-0-181
0.477011494253,0.0,0.477011494253,0.0,1.0,0.0,0.645914396887,182.0,166.0,72.9780887667,0-182-0-166
0.456896551724,0.0,0.456896551724,0.0,1.0,0.0,0.627218934911,189.0,159.0,76.5448415364,0-189-0-159
0.525862068966,0.0,0.525862068966,0.0,1.0,0.0,0.689265536723,165.0,183.0,80.0894071391,0-165-0-183
0.5,0.0,0.5,0.0,1.0,0.0,0.666666666667,174.0,174.0,83.6181810625,0-174-0-174
0.554597701149,0.0,0.554597701149,0.0,1.0,0.0,0.713493530499,155.0,193.0,87.157823276,0-155-0-193
0.494252873563,0.0,0.494252873563,0.0,1.0,0.0,0.661538461538,176.0,172.0,90.7100306154,0-176-0-172
0.48275862069,0.0,0.48275862069,0.0,1.0,0.0,0.651162790698,180.0,168.0,94.2605127519,0-180-0-168
0.514367816092,0.0,0.514367816092,0.0,1.0,0.0,0.679316888046,169.0,179.0,97.8585167464,0-169-0-179
0.474137931034,0.0,0.474137931034,0.0,1.0,0.0,0.643274853801,183.0,165.0,101.441773752,0-183-0-165
0.514367816092,0.0,0.514367816092,0.0,1.0,0.0,0.679316888046,169.0,179.0,105.00269233,0-169-0-179
