0.497142857143,0.520547945205,0.379310344828,0.808510638298,0.135802469136,0.633333333333,0.2,94.0,81.0,198.107158,76-18-70-11
0.451428571429,0.43537414966,0.535714285714,0.831168831169,0.15306122449,0.571428571429,0.238095238095,77.0,98.0,198.858847,64-13-83-15
0.52,0.5,0.652173913043,0.904761904762,0.164835164835,0.64406779661,0.263157894737,84.0,91.0,199.656641,76-8-76-15
0.491428571429,0.487012987013,0.52380952381,0.882352941176,0.122222222222,0.627615062762,0.198198198198,85.0,90.0,200.447399,75-10-79-11
0.494252873563,0.480769230769,0.611111111111,0.914634146341,0.119565217391,0.63025210084,0.2,82.0,92.0,201.163874,75-7-81-11
0.48275862069,0.480519480519,0.5,0.880952380952,0.111111111111,0.621848739496,0.181818181818,84.0,90.0,201.940634,74-10-80-10
0.522988505747,0.527027027027,0.5,0.857142857143,0.156626506024,0.652719665272,0.238532110092,91.0,83.0,202.725777,78-13-70-13
0.442528735632,0.41726618705,0.542857142857,0.783783783784,0.19,0.544600938967,0.281481481481,74.0,100.0,203.609865,58-16-81-19
0.505747126437,0.493506493506,0.6,0.904761904762,0.133333333333,0.638655462185,0.218181818182,84.0,90.0,204.36249,76-8-78-12
0.545977011494,0.529801324503,0.652173913043,0.909090909091,0.174418604651,0.669456066946,0.275229357798,88.0,86.0,205.103393,80-8-71-15
