0.67428571,0.67428571,0.0,1.0,0.0,0.80546075,0.0,118.0,57.0,118-0-57-0
0.66857142,0.66857142,0.0,1.0,0.0,0.80136986,0.0,117.0,58.0,117-0-58-0
0.62285714,0.62285714,0.0,1.0,0.0,0.76760563,0.0,109.0,66.0,109-0-66-0
0.68,0.68,0.0,1.0,0.0,0.80952380,0.0,119.0,56.0,119-0-56-0
0.67816091,0.67816091,0.0,1.0,0.0,0.80821917,0.0,118.0,56.0,118-0-56-0
0.62068965,0.62068965,0.0,1.0,0.0,0.76595744,0.0,108.0,66.0,108-0-66-0
0.58620689,0.58620689,0.0,1.0,0.0,0.73913043,0.0,102.0,72.0,102-0-72-0
0.58620689,0.58620689,0.0,1.0,0.0,0.73913043,0.0,102.0,72.0,102-0-72-0
0.60344827,0.60344827,0.0,1.0,0.0,0.75268817,0.0,105.0,69.0,105-0-69-0
0.55747126,0.55747126,0.0,1.0,0.0,0.71586715,0.0,97.0,77.0,97-0-77-0
