OKP,|[0.62787384, 0.62787384, 0.0, 1.0, 0.0, 0.77085662, 0.0, 109.5, 0.0, 64.900017, 0.0]|,|[109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0, 109.5, 0.0, 64.9, 0.0]|
ORA,|[0.38065132, 0.061818283, 0.37951976, 0.0098207081, 0.98418206, 0.016143583, 0.54702097, 2.0333333, 213.33333, 2.2, 130.43333]|,|[0.0, 203.0, 0.0, 145.0]|
ORG,|[0.44444445, 0.61041802, 0.37889728, 0.28425413, 0.70832556, 0.38283443, 0.49170196, 60.933334, 154.43333, 38.900002, 93.73333]|,|[72.0, 131.0, 42.0, 103.0]|
GRA,|[0.37452108, 0.31602895, 0.36874121, 0.030775288, 0.96058446, 0.049484055, 0.53153211, 6.5333333, 212.36667, 5.3000002, 123.8]|,|[1.0, 207.0, 2.0, 138.0]|
